frame,latency_ms,vote_d,vote_psi,vote_kappa,vote_width,conf,vote_sep,vote_mag,vote_bal,left_ok,right_ok,vote_mode,solve_ms,cte_rear_m,cte_near_m,theta_deg,curvature,conf_eff,lane_width_m,flags,d_near_m,conf_raw,seq,stop_line_dist,crosswalk_dist,judgment_state,cmd_speed,cmd_steer
28,36.015987396240234,-0.029149044305086136,-0.05594823136925697,0.0,3.4800000190734863,0.9688616394996643,0.999999463558197,0.9862722754478455,0.9646945595741272,1.0,1.0,1.0,0.7605230212211609,-0.029149044305086136,-0.07682677358388901,-3.2055976390838623,0.0,0.9688616394996643,3.4800000190734863,0.0,0.8512864112854004,0.9688616394996643,29.0,-1.0,-1.0,PASS,2.0,0.0
29,35.50863265991211,-0.030263932421803474,-0.05644958093762398,0.0,3.4800000190734863,0.9668585658073425,0.999999463558197,0.9828780293464661,0.9674033522605896,1.0,1.0,1.0,0.763759970664978,-0.030263932421803474,-0.07836980372667313,-3.2343227863311768,0.0,0.9668585658073425,3.4800000190734863,0.0,0.8512864112854004,0.9668585658073425,30.0,-1.0,-1.0,PASS,2.0,0.0
30,37.076711654663086,-0.01930912584066391,-0.05728938803076744,0.0,3.4800000190734863,0.9658532738685608,0.999999463558197,0.9844052791595459,0.9623087048530579,1.0,1.0,0.0,1.7415469884872437,-0.01930912584066391,-0.06813222914934158,-3.282440185546875,0.0,0.9658532738685608,3.4800000190734863,0.0,0.8512864112854004,0.9658532738685608,31.0,-1.0,-1.0,PASS,2.0,0.0
31,37.390708923339844,-0.018869269639253616,-0.05745590850710869,0.0,3.4800000190734863,0.9669206142425537,0.999999463558197,0.9858465790748596,0.9616051316261292,1.0,1.0,1.0,0.7638900279998779,-0.018869269639253616,-0.06783459335565567,-3.2919809818267822,0.0,0.9669206142425537,3.4800000190734863,0.0,0.8512864112854004,0.9669206142425537,32.0,-1.0,-1.0,PASS,2.0,0.0
32,39.62087631225586,-0.019717441871762276,-0.05810064822435379,0.0,3.4800000190734863,0.9651659727096558,0.999999463558197,0.9837169647216797,0.9622843265533447,1.0,1.0,1.0,0.7497029900550842,-0.019717441871762276,-0.06923346221446991,-3.3289220333099365,0.0,0.9651659727096558,3.4800000190734863,0.0,0.8512864112854004,0.9651659727096558,33.0,-1.0,-1.0,PASS,2.0,0.0
33,42.943716049194336,-0.031802013516426086,-0.056386664509773254,0.0,3.4800000190734863,0.9614667892456055,0.999999463558197,0.9840513467788696,0.9540992975234985,1.0,1.0,1.0,0.965936005115509,-0.031802013516426086,-0.07985415309667587,-3.230717897415161,0.0,0.9614667892456055,3.4800000190734863,0.0,0.8512864112854004,0.9614667892456055,34.0,-1.0,-1.0,PASS,2.0,0.0
34,44.13437843322754,-0.03079904057085514,-0.05582857131958008,0.0,3.4800000190734863,0.969556450843811,0.999999463558197,0.9854654669761658,0.9677131772041321,1.0,1.0,1.0,0.7306380271911621,-0.03079904057085514,-0.07837457954883575,-3.1987414360046387,0.0,0.969556450843811,3.4800000190734863,0.0,0.8512864112854004,0.969556450843811,35.0,-1.0,-1.0,PASS,2.0,0.0
35,24.981021881103516,-0.01864154264330864,-0.05699777603149414,0.0,3.4800000190734863,0.966168999671936,0.999999463558197,0.9853914976119995,0.9609856009483337,1.0,1.0,1.0,0.7681879997253418,-0.01864154264330864,-0.06721558421850204,-3.2657320499420166,0.0,0.966168999671936,3.4800000190734863,0.0,0.8512864112854004,0.966168999671936,36.0,-1.0,-1.0,PASS,2.0,0.0
36,26.8557071685791,-0.0326375849545002,-0.05654120817780495,0.0,3.4800000190734863,0.9654190540313721,0.999999463558197,0.9865339994430542,0.9571940898895264,1.0,1.0,1.0,1.024003028869629,-0.0326375849545002,-0.08082170784473419,-3.239572525024414,0.0,0.9654190540313721,3.4800000190734863,0.0,0.8512864112854004,0.9654190540313721,37.0,-1.0,-1.0,PASS,2.0,0.0
37,25.05183219909668,-0.03255041688680649,-0.05606187507510185,0.0,3.4800000190734863,0.9637021422386169,0.999999463558197,0.9852693676948547,0.9562212228775024,1.0,1.0,1.0,0.7479599714279175,-0.03255041688680649,-0.08032519370317459,-3.212108850479126,0.0,0.9637021422386169,3.4800000190734863,0.0,0.8512864112854004,0.9637021422386169,38.0,-1.0,-1.0,PASS,2.0,0.0
38,24.46889877319336,-0.019735563546419144,-0.05775853991508484,0.0,3.4800000190734863,0.9670113325119019,0.999999463558197,0.9853456616401672,0.9627864956855774,1.0,1.0,1.0,0.7385029792785645,-0.019735563546419144,-0.06895937025547028,-3.3093204498291016,0.0,0.9670113325119019,3.4800000190734863,0.0,0.8512864112854004,0.9670113325119019,39.0,-1.0,-1.0,PASS,2.0,0.0
39,25.892257690429688,-0.020039167255163193,-0.057880353182554245,0.0,3.4800000190734863,0.9684616923332214,0.999999463558197,0.986396074295044,0.9636369943618774,1.0,1.0,1.0,0.7376610040664673,-0.020039167255163193,-0.06936702132225037,-3.3162999153137207,0.0,0.9684616923332214,3.4800000190734863,0.0,0.8512864112854004,0.9684616923332214,40.0,-1.0,-1.0,PASS,2.0,0.0
40,24.958133697509766,-0.032266054302453995,-0.056681953370571136,0.0,3.4800000190734863,0.962878406047821,0.999999463558197,0.9848865866661072,0.9553086757659912,1.0,1.0,1.0,0.7341650128364563,-0.032266054302453995,-0.08057036995887756,-3.2476367950439453,0.0,0.962878406047821,3.4800000190734863,0.0,0.8512864112854004,0.962878406047821,41.0,-1.0,-1.0,PASS,2.0,0.0
41,25.045394897460938,-0.031247396022081375,-0.05604046583175659,0.0,3.4800000190734863,0.9705745577812195,0.999999463558197,0.9862895607948303,0.9681336283683777,1.0,1.0,1.0,0.7914109826087952,-0.031247396022081375,-0.07900388538837433,-3.2108821868896484,0.0,0.9705745577812195,3.4800000190734863,0.0,0.8512864112854004,0.9705745577812195,42.0,-1.0,-1.0,PASS,2.0,0.0
42,25.41518211364746,-0.020365437492728233,-0.056991785764694214,0.0,3.4800000190734863,0.9681123495101929,0.999999463558197,0.985676646232605,0.9643614888191223,1.0,1.0,1.0,0.7453359961509705,-0.020365437492728233,-0.068934366106987,-3.2653887271881104,0.0,0.9681123495101929,3.4800000190734863,0.0,0.8512864112854004,0.9681123495101929,43.0,-1.0,-1.0,PASS,2.0,0.0
43,26.638269424438477,-0.020218634977936745,-0.057771869003772736,0.0,3.4800000190734863,0.9680784344673157,0.999999463558197,0.9858101010322571,0.9640267491340637,1.0,1.0,1.0,0.7669060230255127,-0.020218634977936745,-0.06945382803678513,-3.310084342956543,0.0,0.9680784344673157,3.4800000190734863,0.0,0.8512864112854004,0.9680784344673157,44.0,-1.0,-1.0,PASS,2.0,0.0
44,24.89924430847168,-0.03298170492053032,-0.05612560734152794,0.0,3.4800000190734863,0.9633451700210571,0.999999463558197,0.9847313165664673,0.9565650224685669,1.0,1.0,1.0,0.7487919926643372,-0.03298170492053032,-0.08081090450286865,-3.2157604694366455,0.0,0.9633451700210571,3.4800000190734863,0.0,0.8512864112854004,0.9633451700210571,45.0,-1.0,-1.0,PASS,2.0,0.0
45,27.124881744384766,-0.02096439152956009,-0.056740470230579376,0.0,3.4800000190734863,0.9684990644454956,0.999999463558197,0.9855149388313293,0.9654686450958252,1.0,1.0,0.0,2.076630115509033,-0.02096439152956009,-0.06931868195533752,-3.2509894371032715,0.0,0.9684990644454956,3.4800000190734863,0.0,0.8512864112854004,0.9684990644454956,46.0,-1.0,-1.0,PASS,2.0,0.0
46,25.105714797973633,-0.021412905305624008,-0.057196520268917084,0.0,3.4800000190734863,0.9695395827293396,0.999999463558197,0.9865118861198425,0.9655917286872864,1.0,1.0,1.0,0.7563760280609131,-0.021412905305624008,-0.07015669345855713,-3.2771191596984863,0.0,0.9695395827293396,3.4800000190734863,0.0,0.8512864112854004,0.9695395827293396,47.0,-1.0,-1.0,PASS,2.0,0.0
47,24.595022201538086,-0.03405372053384781,-0.056258268654346466,0.0,3.4800000190734863,0.966484546661377,0.999999463558197,0.9864954948425293,0.9594306945800781,1.0,1.0,1.0,0.7703409790992737,-0.03405372053384781,-0.08199620991945267,-3.2233612537384033,0.0,0.966484546661377,3.4800000190734863,0.0,0.8512864112854004,0.966484546661377,48.0,-1.0,-1.0,PASS,2.0,0.0
48,27.736186981201172,-0.033017463982105255,-0.05536244809627533,0.0,3.4800000190734863,0.965326726436615,0.999999463558197,0.9862245321273804,0.9576210379600525,1.0,1.0,1.0,0.761355996131897,-0.033017463982105255,-0.08019497245550156,-3.172034502029419,0.0,0.965326726436615,3.4800000190734863,0.0,0.8512864112854004,0.965326726436615,49.0,-1.0,-1.0,PASS,2.0,0.0
49,24.92809295654297,-0.033430520445108414,-0.055609531700611115,0.0,3.4800000190734863,0.9651647210121155,0.999999463558197,0.9858925938606262,0.9579514861106873,1.0,1.0,1.0,0.7831559777259827,-0.033430520445108414,-0.0808190181851387,-3.1861915588378906,0.0,0.9651647210121155,3.4800000190734863,0.0,0.8512864112854004,0.9651647210121155,50.0,-1.0,-1.0,PASS,2.0,0.0
50,24.397611618041992,-0.03355615958571434,-0.056362103670835495,0.0,3.4800000190734863,0.9667093753814697,0.999999463558197,0.9871047735214233,0.9586768746376038,1.0,1.0,1.0,0.7402560114860535,-0.03355615958571434,-0.08158732205629349,-3.2293107509613037,0.0,0.9667093753814697,3.4800000190734863,0.0,0.8512864112854004,0.9667093753814697,51.0,-1.0,-1.0,PASS,2.0,0.0
51,27.402400970458984,-0.033981092274188995,-0.05537101626396179,0.0,3.4800000190734863,0.9657456278800964,0.999999463558197,0.9859517216682434,0.9590125679969788,1.0,1.0,1.0,0.7814220190048218,-0.033981092274188995,-0.08116591721773148,-3.172525644302368,0.0,0.9657456278800964,3.4800000190734863,0.0,0.8512864112854004,0.9657456278800964,52.0,-1.0,-1.0,PASS,2.0,0.0
52,28.713464736938477,-0.03385800123214722,-0.05536213889718056,0.0,3.4800000190734863,0.9656167030334473,0.999999463558197,0.9858871102333069,0.9588794112205505,1.0,1.0,1.0,0.7549530267715454,-0.03385800123214722,-0.08103524893522263,-3.1720168590545654,0.0,0.9656167030334473,3.4800000190734863,0.0,0.8512864112854004,0.9656167030334473,53.0,-1.0,-1.0,PASS,2.0,0.0
53,32.29522705078125,-0.034664835780858994,-0.054806869477033615,0.0,3.4800000190734863,0.9654174447059631,0.999999463558197,0.9850555658340454,0.9601284265518188,1.0,1.0,1.0,0.7422099709510803,-0.034664835780858994,-0.08136794716119766,-3.140202283859253,0.0,0.9654174447059631,3.4800000190734863,0.0,0.8512864112854004,0.9654174447059631,54.0,-1.0,-1.0,PASS,2.0,0.0
54,35.5224609375,-0.03515557199716568,-0.05502692610025406,0.0,3.4800000190734863,0.966175377368927,0.999999463558197,0.9853229522705078,0.9611349105834961,1.0,1.0,1.0,0.7532309889793396,-0.03515557199716568,-0.08204658329486847,-3.152810573577881,0.0,0.966175377368927,3.4800000190734863,0.0,0.8512864112854004,0.966175377368927,55.0,-1.0,-1.0,PASS,2.0,0.0
55,35.51340103149414,-0.03404329717159271,-0.054614320397377014,0.0,3.4800000190734863,0.9667226076126099,0.999999463558197,0.9866889715194702,0.9595291018486023,1.0,1.0,1.0,0.7339239716529846,-0.03404329717159271,-0.08058200776576996,-3.1291699409484863,0.0,0.9667226076126099,3.4800000190734863,0.0,0.8512864112854004,0.9667226076126099,56.0,-1.0,-1.0,PASS,2.0,0.0
56,39.292097091674805,-0.034516528248786926,-0.05552428588271141,0.0,3.4800000190734863,0.9667245745658875,0.999999463558197,0.9863590598106384,0.9601885080337524,1.0,1.0,1.0,0.7576789855957031,-0.034516528248786926,-0.08183223009109497,-3.181307315826416,0.0,0.9667245745658875,3.4800000190734863,0.0,0.8512864112854004,0.9667245745658875,57.0,-1.0,-1.0,PASS,2.0,0.0
57,41.55755043029785,-0.034386374056339264,-0.05487147718667984,0.0,3.4800000190734863,0.967065691947937,0.999999463558197,0.9867674708366394,0.9600685238838196,1.0,1.0,1.0,0.7515469789505005,-0.034386374056339264,-0.08114465326070786,-3.143903970718384,0.0,0.967065691947937,3.4800000190734863,0.0,0.8512864112854004,0.967065691947937,58.0,-1.0,-1.0,PASS,2.0,0.0
58,42.455196380615234,-0.0347171425819397,-0.054544027894735336,0.0,3.4800000190734863,0.9671375751495361,0.999999463558197,0.9865644574165344,0.9606175422668457,1.0,1.0,1.0,0.7634389996528625,-0.0347171425819397,-0.08119583129882812,-3.1251425743103027,0.0,0.9671375751495361,3.4800000190734863,0.0,0.8512864112854004,0.9671375751495361,59.0,-1.0,-1.0,PASS,2.0,0.0
59,44.189453125,-0.03480469062924385,-0.055117666721343994,0.0,3.4800000190734863,0.968315601348877,0.999999463558197,0.9876006841659546,0.9609460830688477,1.0,1.0,1.0,0.8599889874458313,-0.03480469062924385,-0.08177318423986435,-3.1580097675323486,0.0,0.968315601348877,3.4800000190734863,0.0,0.8512864112854004,0.968315601348877,60.0,-1.0,-1.0,PASS,2.0,0.0
60,45.903682708740234,-0.03624148666858673,-0.05493568629026413,0.0,3.4800000190734863,0.9659062623977661,0.999999463558197,0.9847426414489746,0.9617440700531006,1.0,1.0,0.0,1.7190849781036377,-0.03624148666858673,-0.08305459469556808,-3.1475830078125,0.0,0.9659062623977661,3.4800000190734863,0.0,0.8512864112854004,0.9659062623977661,61.0,-1.0,-1.0,PASS,2.0,0.0
61,47.498226165771484,-0.03526514768600464,-0.05521556735038757,0.0,3.4800000190734863,0.9674919247627258,0.999999463558197,0.9864615201950073,0.9615405797958374,1.0,1.0,1.0,0.7600129842758179,-0.03526514768600464,-0.08231723308563232,-3.163619041442871,0.0,0.9674919247627258,3.4800000190734863,0.0,0.8512864112854004,0.9674919247627258,62.0,-1.0,-1.0,PASS,2.0,0.0
62,24.66607093811035,-0.03570179641246796,-0.05604686588048935,0.0,3.4800000190734863,0.9674626588821411,0.999999463558197,0.9862735867500305,0.9618549942970276,1.0,1.0,1.0,0.7276219725608826,-0.03570179641246796,-0.08346375077962875,-3.2112488746643066,0.0,0.9674626588821411,3.4800000190734863,0.0,0.8512864112854004,0.9674626588821411,63.0,-1.0,-1.0,PASS,2.0,0.0
63,28.533220291137695,-0.03559974581003189,-0.0550595186650753,0.0,3.4800000190734863,0.9680877923965454,0.999999463558197,0.986774206161499,0.9621267914772034,1.0,1.0,1.0,0.7780370116233826,-0.03559974581003189,-0.08251858502626419,-3.1546781063079834,0.0,0.9680877923965454,3.4800000190734863,0.0,0.8512864112854004,0.9680877923965454,64.0,-1.0,-1.0,PASS,2.0,0.0
64,25.042295455932617,-0.03522851690649986,-0.055295176804065704,0.0,3.4800000190734863,0.9679545164108276,0.999999463558197,0.987019419670105,0.9613691568374634,1.0,1.0,1.0,0.767225980758667,-0.03522851690649986,-0.08234858512878418,-3.168180227279663,0.0,0.9679545164108276,3.4800000190734863,0.0,0.8512864112854004,0.9679545164108276,65.0,-1.0,-1.0,PASS,2.0,0.0
65,25.510072708129883,-0.03736758977174759,-0.05654769018292427,0.0,3.4800000190734863,0.9690585732460022,0.999999463558197,0.9862635731697083,0.9651111960411072,1.0,1.0,1.0,0.8038939833641052,-0.03736758977174759,-0.0855572447180748,-3.2399439811706543,0.0,0.9690585732460022,3.4800000190734863,0.0,0.8512864112854004,0.9690585732460022,66.0,-1.0,-1.0,PASS,2.0,0.0
66,26.499271392822266,-0.03616733103990555,-0.056312933564186096,0.0,3.4800000190734863,0.9692952632904053,0.999999463558197,0.9876590371131897,0.9628140330314636,1.0,1.0,1.0,0.7913910150527954,-0.03616733103990555,-0.08415650576353073,-3.2264933586120605,0.0,0.9692952632904053,3.4800000190734863,0.0,0.8512864112854004,0.9692952632904053,67.0,-1.0,-1.0,PASS,2.0,0.0
67,25.39849281311035,-0.03711666539311409,-0.056683365255594254,0.0,3.4800000190734863,0.9678915739059448,0.999999463558197,0.9857329726219177,0.9638012647628784,1.0,1.0,1.0,0.7756320238113403,-0.03711666539311409,-0.08542218804359436,-3.2477176189422607,0.0,0.9678915739059448,3.4800000190734863,0.0,0.8512864112854004,0.9678915739059448,68.0,-1.0,-1.0,PASS,2.0,0.0
68,24.9025821685791,-0.03742543235421181,-0.05618322640657425,0.0,3.4800000190734863,0.9695504307746887,0.999999463558197,0.9868068099021912,0.9650262594223022,1.0,1.0,1.0,0.7636299729347229,-0.03742543235421181,-0.08530383557081223,-3.219061851501465,0.0,0.9695504307746887,3.4800000190734863,0.0,0.8512864112854004,0.9695504307746887,69.0,-1.0,-1.0,PASS,2.0,0.0
69,25.959253311157227,-0.0369231142103672,-0.05576205626130104,0.0,3.4800000190734863,0.9690629243850708,0.999999463558197,0.9870143532752991,0.9636253118515015,1.0,1.0,1.0,0.7519569993019104,-0.0369231142103672,-0.08444185554981232,-3.1949305534362793,0.0,0.9690629243850708,3.4800000190734863,0.0,0.8512864112854004,0.9690629243850708,70.0,-1.0,-1.0,PASS,2.0,0.0
70,25.131940841674805,-0.037854742258787155,-0.05559886619448662,0.0,3.4800000190734863,0.9701232314109802,0.999999463558197,0.9873460531234741,0.9651134014129639,1.0,1.0,1.0,0.7188460230827332,-0.037854742258787155,-0.0852341279387474,-3.1855804920196533,0.0,0.9701232314109802,3.4800000190734863,0.0,0.8512864112854004,0.9701232314109802,71.0,-1.0,-1.0,PASS,2.0,0.0
71,25.176286697387695,-0.03801675885915756,-0.056715063750743866,0.0,3.4800000190734863,0.9694881439208984,0.999999463558197,0.9868633151054382,0.9647876024246216,1.0,1.0,1.0,0.7406569719314575,-0.03801675885915756,-0.08634935319423676,-3.2495338916778564,0.0,0.9694881439208984,3.4800000190734863,0.0,0.8512864112854004,0.9694881439208984,72.0,-1.0,-1.0,PASS,2.0,0.0
72,25.491714477539062,-0.02861609123647213,-0.05763159319758415,0.0,3.4800000190734863,0.9705719947814941,0.999999463558197,0.988163411617279,0.9643962979316711,1.0,1.0,1.0,0.750756025314331,-0.02861609123647213,-0.07773147523403168,-3.30204701423645,0.0,0.9705719947814941,3.4800000190734863,0.0,0.8512864112854004,0.9705719947814941,73.0,-1.0,-1.0,PASS,2.0,0.0
73,27.357816696166992,-0.028539573773741722,-0.056796569377183914,0.0,3.4800000190734863,0.9703759551048279,0.999999463558197,0.9879132509231567,0.9644968509674072,1.0,1.0,1.0,0.7712939977645874,-0.028539573773741722,-0.07694178074598312,-3.2542037963867188,0.0,0.9703759551048279,3.4800000190734863,0.0,0.8512864112854004,0.9703759551048279,74.0,-1.0,-1.0,PASS,2.0,0.0
