frame,latency_ms,sl_px,sl_y,sl_wait,tl_state,tl_near,tl_red_far,brake_level,tl_brake_req,cmd_speed,cmd_steer
1393,83.87470245361328,1.8422174453735352,0.9916666746139526,False,RED,81.0,False,2,2,0.0,0.0
1394,94.72537040710449,8.365145683288574,0.9638888835906982,False,RED,80.0,False,2,2,0.0,0.0
1395,65.38629531860352,7.011065483093262,0.9694444537162781,False,RED,80.0,False,2,2,0.0,0.0
1396,76.06029510498047,0.0,1.0,False,RED,82.0,False,2,2,0.0,0.0
1397,83.51778984069824,0.0,1.0,False,RED,81.0,False,2,2,0.0,0.0
1398,83.01067352294922,0.0,1.0,False,RED,79.0,False,2,2,0.0,0.0
1399,82.01813697814941,0.0,1.0,False,RED,78.0,False,2,2,0.0,0.0
1400,80.62887191772461,0.0,1.0,False,RED,78.0,False,2,2,0.0,0.0
1401,79.48851585388184,0.0,1.0,False,RED,79.0,False,2,2,0.0,0.0
1402,84.44404602050781,0.0,1.0,False,RED,81.0,False,2,2,0.0,0.0
1403,81.33316040039062,0.0,1.0,False,RED,77.0,False,2,2,0.0,0.0
1404,78.16410064697266,0.0,1.0,False,RED,79.0,False,2,2,0.0,0.0
1405,74.88369941711426,0.0,1.0,False,RED,80.0,False,2,2,0.0,0.0
1406,78.30691337585449,0.0,1.0,False,RED,79.0,False,2,2,0.0,0.0
1407,87.27121353149414,-1.0,-1.0,False,RED,77.0,False,2,2,0.0,0.0
1408,86.04598045349121,-1.0,-1.0,False,RED,80.0,False,2,2,0.0,0.0
1409,89.8900032043457,-1.0,-1.0,False,RED,79.0,False,2,2,0.0,0.0
1410,82.79919624328613,-1.0,-1.0,False,RED,79.0,False,2,2,0.0,0.0
1411,81.13288879394531,-1.0,-1.0,False,RED,77.0,False,2,2,0.0,0.0
1412,78.56965065002441,-1.0,-1.0,False,RED,76.0,False,2,2,0.0,0.0
1413,77.01349258422852,-1.0,-1.0,False,RED,77.0,False,2,2,0.0,0.0
1414,72.87287712097168,-1.0,-1.0,False,RED,74.0,False,2,2,0.0,0.0
1415,71.52104377746582,-1.0,-1.0,False,RED,73.0,False,2,2,0.0,0.0
1416,78.36580276489258,-1.0,-1.0,False,RED,72.0,False,2,2,0.0,0.0
1417,83.61220359802246,-1.0,-1.0,False,RED,75.0,False,2,2,0.0,0.0
1418,91.93921089172363,-1.0,-1.0,False,RED,74.0,False,2,2,0.0,0.0
1419,65.15312194824219,-1.0,-1.0,False,RED,75.0,False,2,2,0.0,0.0
1420,79.5750617980957,-1.0,-1.0,False,RED,72.0,False,2,2,0.0,0.0
1421,92.20242500305176,-1.0,-1.0,False,RED,76.0,False,2,2,0.0,0.0
1422,694.8003768920898,-1.0,-1.0,False,RED,76.0,False,2,2,0.0,0.0
1423,60.0886344909668,-1.0,-1.0,False,RED,76.0,False,2,2,0.0,0.0
1424,79.35404777526855,-1.0,-1.0,False,RED,78.0,False,2,2,0.0,0.0
1425,86.84015274047852,-1.0,-1.0,False,RED,75.0,False,2,2,0.0,0.0
1426,56.621551513671875,-1.0,-1.0,False,RED,72.0,False,2,2,0.0,0.0
1427,75.12736320495605,-1.0,-1.0,False,RED,76.0,False,2,2,0.0,0.0
1428,82.6425552368164,-1.0,-1.0,False,RED,77.0,False,2,2,0.0,0.0
1429,3293.731689453125,-1.0,-1.0,False,RED,74.0,False,0,0,0.0,0.0
