frame,latency_ms,vote_d,vote_psi,vote_kappa,vote_width,conf,vote_sep,vote_mag,vote_bal,left_ok,right_ok,vote_mode,solve_ms,cte_rear_m,cte_near_m,theta_deg,curvature,conf_eff,lane_width_m,flags,d_near_m,conf_raw,seq,stop_line_dist,crosswalk_dist,judgment_state,cmd_speed,cmd_steer
351,38.1624698638916,-0.11355023831129074,-0.023382076993584633,0.0,3.4800000190734863,0.34400978684425354,0.9999986886978149,0.3803108036518097,0.8090993762016296,1.0,1.0,0.0,1.7699530124664307,-0.11355023831129074,-0.1334587037563324,-1.3396943807601929,0.0,0.34400978684425354,3.4800000190734863,0.0,0.8512864112854004,0.34400978684425354,352.0,3.650373935699463,0.550000011920929,CW_SLOW,1.0,0.0
352,38.71631622314453,-0.11559390276670456,-0.022089587524533272,0.0,3.4800000190734863,0.3402090072631836,0.9999986290931702,0.3687761425971985,0.8450717926025391,1.0,1.0,1.0,0.3938310146331787,-0.11559390276670456,-0.13440153002738953,-1.265640139579773,0.0,0.3402090072631836,3.4800000190734863,0.0,0.8512864112854004,0.3402090072631836,353.0,3.3130223751068115,0.550000011920929,CW_SLOW,1.0,0.0
353,40.13562202453613,-0.1137433722615242,-0.024145688861608505,0.0,3.4800000190734863,0.376399427652359,0.9999987483024597,0.4060385525226593,0.8540094494819641,1.0,1.0,1.0,0.40756601095199585,-0.1137433722615242,-0.1343022584915161,-1.3834460973739624,0.0,0.376399427652359,3.4800000190734863,0.0,0.8512864112854004,0.376399427652359,354.0,3.3130223751068115,-1.0,CW_SLOW,1.0,0.0
354,43.30778121948242,-0.11539342999458313,-0.02264300547540188,0.0,3.4800000190734863,0.3803703784942627,0.9999987483024597,0.4076855480670929,0.8659999966621399,1.0,1.0,1.0,0.7582169771194458,-0.11539342999458313,-0.1346724033355713,-1.2973486185073853,0.0,0.3803703784942627,3.4800000190734863,0.0,0.8512864112854004,0.3803703784942627,355.0,3.3130223751068115,-1.0,CW_SLOW,1.0,0.0
355,45.91679573059082,-0.14176425337791443,-0.016983479261398315,0.0,3.4800000190734863,0.41835471987724304,0.9999988675117493,0.44128233194351196,0.8960874080657959,1.0,1.0,1.0,0.7578160166740417,-0.14176425337791443,-0.15622344613075256,-0.9730817079544067,0.0,0.41835471987724304,3.4800000190734863,0.0,0.8512864112854004,0.41835471987724304,356.0,3.4432036876678467,-1.0,CW_SLOW,1.0,0.0
356,48.57301712036133,-0.1435525119304657,-0.01607576198875904,0.0,3.4800000190734863,0.41081082820892334,0.9999988079071045,0.4327136278152466,0.8987665176391602,1.0,1.0,1.0,0.7466949820518494,-0.1435525119304657,-0.15723876655101776,-0.921073317527771,0.0,0.41081082820892334,3.4800000190734863,0.0,0.8512864112854004,0.41081082820892334,357.0,3.378063440322876,-1.0,CW_SLOW,1.0,0.0
357,25.31886100769043,-0.14159271121025085,-0.01827325113117695,0.0,3.4800000190734863,0.44354256987571716,0.999998927116394,0.46240708231925964,0.9184083342552185,1.0,1.0,1.0,0.7620329856872559,-0.14159271121025085,-0.15715020895004272,-1.0469801425933838,0.0,0.44354256987571716,3.4800000190734863,0.0,0.8512864112854004,0.44354256987571716,358.0,3.077178955078125,-1.0,CW_SLOW,1.0,0.0
358,25.19369125366211,-0.142378032207489,-0.016009297221899033,0.0,3.4800000190734863,0.47815898060798645,0.999998927116394,0.48590323328971863,0.9681254029273987,1.0,1.0,1.0,0.7328590154647827,-0.142378032207489,-0.15600769221782684,-0.9172651767730713,0.0,0.47815898060798645,3.4800000190734863,0.0,0.8512864112854004,0.47815898060798645,359.0,3.0769004821777344,-1.0,CW_SLOW,1.0,0.0
359,25.29168128967285,-0.11785700172185898,-0.02187703736126423,0.0,3.4800000190734863,0.4759266972541809,0.9999989867210388,0.507408857345581,0.8759109973907471,1.0,1.0,1.0,0.7837939858436584,-0.11785700172185898,-0.1364835947751999,-1.2534619569778442,0.0,0.4759266972541809,3.4800000190734863,0.0,0.8512864112854004,0.4759266972541809,360.0,3.193247079849243,0.5615824460983276,CW_SLOW,1.0,0.0
360,26.397228240966797,-0.14317983388900757,-0.01678001508116722,0.0,3.4800000190734863,0.508569061756134,0.9999989867210388,0.5135416388511658,0.9806352257728577,1.0,1.0,0.0,1.752181053161621,-0.14317983388900757,-0.15746577084064484,-0.9614240527153015,0.0,0.508569061756134,3.4800000190734863,0.0,0.8512864112854004,0.508569061756134,361.0,3.192960739135742,-1.0,CW_SLOW,1.0,0.0
361,26.352643966674805,-0.14314022660255432,-0.018705053254961967,0.0,3.4800000190734863,0.506012499332428,0.9999990463256836,0.5305830240249634,0.9073838591575623,1.0,1.0,1.0,0.7456520199775696,-0.14314022660255432,-0.15906544029712677,-1.0717206001281738,0.0,0.506012499332428,3.4800000190734863,0.0,0.8512864112854004,0.506012499332428,362.0,2.866915225982666,0.5615824460983276,CW_SLOW,1.0,0.0
362,26.06034278869629,-0.142287939786911,-0.019312527030706406,0.0,3.4800000190734863,0.5341499447822571,0.9999991059303284,0.5569941401481628,0.9179741740226746,1.0,1.0,1.0,0.7857480049133301,-0.142287939786911,-0.15873047709465027,-1.106526255607605,0.0,0.5341499447822571,3.4800000190734863,0.0,0.8512864112854004,0.5341499447822571,363.0,2.8648014068603516,0.5617996454238892,CW_SLOW,1.0,0.0
363,25.67315101623535,-0.1469796746969223,-0.01745266653597355,0.0,3.4800000190734863,0.5597713589668274,0.9999991059303284,0.5830366015434265,0.9201936721801758,1.0,1.0,1.0,0.7528370022773743,-0.1469796746969223,-0.16183839738368988,-0.9999641180038452,0.0,0.5597713589668274,3.4800000190734863,0.0,0.8512864112854004,0.5597713589668274,364.0,2.8648014068603516,0.5612565875053406,CW_SLOW,1.0,0.0
364,39.48640823364258,-0.14420878887176514,-0.015692388638854027,0.0,3.4800000190734863,0.5770294666290283,0.9999991655349731,0.6103178262710571,0.8909155130386353,1.0,1.0,1.0,0.7384999990463257,-0.14420878887176514,-0.15756860375404358,-0.8991076350212097,0.0,0.5770294666290283,3.4800000190734863,0.0,0.8512864112854004,0.5770294666290283,365.0,2.919368028640747,0.5609307289123535,CW_SLOW,1.0,0.0
365,27.126073837280273,-0.14692258834838867,-0.016288423910737038,0.0,3.4800000190734863,0.5883646011352539,0.9999991655349731,0.6208725571632385,0.8952838182449341,1.0,1.0,1.0,0.7507619857788086,-0.14692258834838867,-0.16078992187976837,-0.9332579374313354,0.0,0.5883646011352539,3.4800000190734863,0.0,0.8512864112854004,0.5883646011352539,366.0,2.675461530685425,0.5610394477844238,CW_SLOW,1.0,0.0
366,25.944948196411133,-0.1451835185289383,-0.021340930834412575,0.0,3.4800000190734863,0.5969372391700745,0.9999991655349731,0.6241105794906616,0.9129221439361572,1.0,1.0,1.0,0.7747870087623596,-0.1451835185289383,-0.16335351765155792,-1.2227452993392944,0.0,0.5969372391700745,3.4800000190734863,0.0,0.8512864112854004,0.5969372391700745,367.0,2.6747076511383057,0.5609307289123535,CW_SLOW,1.0,0.0
367,26.909589767456055,-0.14444734156131744,-0.01791195198893547,0.0,3.4800000190734863,0.6343634128570557,0.9999992251396179,0.6536800861358643,0.9408995509147644,1.0,1.0,1.0,0.7878109812736511,-0.14444734156131744,-0.15969717502593994,-1.0262792110443115,0.0,0.6343634128570557,3.4800000190734863,0.0,0.8512864112854004,0.6343634128570557,368.0,2.769303560256958,0.5615824460983276,CW_SLOW,1.0,0.0
368,26.997804641723633,-0.14580975472927094,-0.014664196409285069,0.0,3.4800000190734863,0.6529242396354675,0.9999992847442627,0.6808469891548157,0.9179772734642029,1.0,1.0,1.0,0.7834029793739319,-0.14580975472927094,-0.15829408168792725,-0.8401965498924255,0.0,0.6529242396354675,3.4800000190734863,0.0,0.8512864112854004,0.6529242396354675,369.0,2.677722930908203,0.5606048107147217,CW_SLOW,1.0,0.0
369,25.921344757080078,-0.14382770657539368,-0.013293355703353882,0.0,3.4800000190734863,0.6858435273170471,0.9999992847442627,0.6859428286552429,0.9997112154960632,1.0,1.0,1.0,0.7326290011405945,-0.14382770657539368,-0.1551448255777359,-0.7616531848907471,0.0,0.6858435273170471,3.4800000190734863,0.0,0.8512864112854004,0.6858435273170471,370.0,2.502103328704834,0.5606048107147217,CW_SLOW,1.0,0.0
370,27.163028717041016,-0.14331793785095215,-0.016846902668476105,0.0,3.4800000190734863,0.6998878121376038,0.9999992847442627,0.7177633047103882,0.9501917958259583,1.0,1.0,1.0,0.7670130133628845,-0.14331793785095215,-0.1576608270406723,-0.96525639295578,0.0,0.6998878121376038,3.4800000190734863,0.0,0.8512864112854004,0.6998878121376038,371.0,2.500905752182007,0.560713529586792,CW_SLOW,1.0,0.0
371,25.82406997680664,-0.14275695383548737,-0.013469697907567024,0.0,3.4800000190734863,0.6948713660240173,0.9999992847442627,0.7063562870025635,0.9674819111824036,1.0,1.0,1.0,0.7540490031242371,-0.14275695383548737,-0.1542242169380188,-0.7717568278312683,0.0,0.6948713660240173,3.4800000190734863,0.0,0.8512864112854004,0.6948713660240173,372.0,2.545302629470825,0.5603876709938049,CW_SLOW,1.0,0.0
372,25.84552764892578,-0.1616511046886444,-0.012552903033792973,0.0,3.4800000190734863,0.7171500325202942,0.9999992847442627,0.7226594090461731,0.9847531914710999,1.0,1.0,1.0,0.7963669896125793,-0.1616511046886444,-0.17233778536319733,-0.7192283868789673,0.0,0.7171500325202942,3.4800000190734863,0.0,0.8512864112854004,0.7171500325202942,373.0,2.34419322013855,0.5612565875053406,CW_SLOW,1.0,0.0
373,26.319265365600586,-0.15672244131565094,-0.012565859593451023,0.0,3.4800000190734863,0.7215766310691833,0.9999993443489075,0.7511510848999023,0.9212563037872314,1.0,1.0,1.0,0.7371079921722412,-0.15672244131565094,-0.1674201488494873,-0.719970703125,0.0,0.7215766310691833,3.4800000190734863,0.0,0.8512864112854004,0.7215766310691833,374.0,2.4226365089416504,0.5611478686332703,CW_SLOW,1.0,0.0
374,26.275634765625,-0.1579781025648117,-0.012192510068416595,0.0,3.4800000190734863,0.7507408261299133,0.9999993443489075,0.7688305377960205,0.9529427886009216,1.0,1.0,1.0,0.7352030277252197,-0.1579781025648117,-0.1683579385280609,-0.6985793709754944,0.0,0.7507408261299133,3.4800000190734863,0.0,0.8512864112854004,0.7507408261299133,375.0,2.3843612670898438,-1.0,CW_SLOW,1.0,0.0
375,26.116371154785156,-0.15793611109256744,-0.009011274203658104,0.0,3.4800000190734863,0.7854384779930115,0.9995459914207458,0.8238065242767334,0.9072847962379456,1.0,1.0,0.0,1.7422020435333252,-0.15793611109256744,-0.1656074970960617,-0.5163080096244812,0.0,0.7854384779930115,3.4800000190734863,0.0,0.8512864112854004,0.7854384779930115,376.0,-1.0,-1.0,CW_SLOW,1.0,0.0
376,25.52056312561035,-0.14943359792232513,-0.00686291791498661,0.0,3.4800000190734863,0.8222065567970276,0.9999994039535522,0.8520548343658447,0.9299386739730835,1.0,1.0,1.0,0.720166027545929,-0.14943359792232513,-0.15527600049972534,-0.39321622252464294,0.0,0.8222065567970276,3.4800000190734863,0.0,0.8512864112854004,0.8222065567970276,377.0,-1.0,-1.0,CW_SLOW,1.0,0.0
377,25.19512176513672,-0.15130822360515594,-0.00758377555757761,0.0,3.4800000190734863,0.8865759372711182,0.999999463558197,0.8985650539398193,0.9733155369758606,1.0,1.0,1.0,0.7499009966850281,-0.15130822360515594,-0.15776431560516357,-0.43451833724975586,0.0,0.8865759372711182,3.4800000190734863,0.0,0.8512864112854004,0.8865759372711182,378.0,-1.0,-1.0,CW_SLOW,1.0,0.0
378,28.44977378845215,-0.1524306684732437,-0.011691847816109657,0.0,3.4800000190734863,0.9500841498374939,0.999999463558197,0.9510557055473328,0.9979574084281921,1.0,1.0,1.0,0.7908070087432861,-0.1524306684732437,-0.16238422691822052,-0.6698935627937317,0.0,0.9500841498374939,3.4800000190734863,0.0,0.8512864112854004,0.9500841498374939,379.0,2.134310483932495,-1.0,CW_SLOW,1.0,0.0
379,25.361061096191406,-0.15256787836551666,-0.009872189722955227,0.0,3.4800000190734863,0.9546616673469543,0.999999463558197,0.9643917083740234,0.9798218011856079,1.0,1.0,1.0,0.7302340269088745,-0.15256787836551666,-0.1609722077846527,-0.5656347870826721,0.0,0.9546616673469543,3.4800000190734863,0.0,0.8512864112854004,0.9546616673469543,380.0,1.9465503692626953,-1.0,CW_SLOW,1.0,0.0
380,26.105403900146484,-0.1517435610294342,-0.01003732718527317,0.0,3.4800000190734863,0.9366621971130371,0.999999463558197,0.9410341382026672,0.9907087087631226,1.0,1.0,1.0,0.745373010635376,-0.1517435610294342,-0.1602884829044342,-0.5750964879989624,0.0,0.9366621971130371,3.4800000190734863,0.0,0.8512864112854004,0.9366621971130371,381.0,1.9461469650268555,-1.0,CW_SLOW,1.0,0.0
381,26.983976364135742,-0.15040908753871918,-0.004886211361736059,0.0,3.4800000190734863,0.9508485794067383,0.999999463558197,0.9536868929862976,0.9940481781959534,1.0,1.0,1.0,0.7301939725875854,-0.15040908753871918,-0.15456868708133698,-0.2799592912197113,0.0,0.9508485794067383,3.4800000190734863,0.0,0.8512864112854004,0.9508485794067383,382.0,-1.0,-1.0,CW_SLOW,1.0,0.0
382,24.860858917236328,-0.15219031274318695,-0.005678374320268631,0.0,3.4800000190734863,0.9344416260719299,0.999999463558197,0.9466030597686768,0.9743055701255798,1.0,1.0,1.0,0.7226700186729431,-0.15219031274318695,-0.1570242941379547,-0.3253468871116638,0.0,0.9344416260719299,3.4800000190734863,0.0,0.8512864112854004,0.9344416260719299,383.0,-1.0,-1.0,CW_SLOW,1.0,0.0
383,26.903152465820312,-0.1512751579284668,-0.00840707216411829,0.0,3.4800000190734863,0.9633280038833618,0.999999463558197,0.9705173373222351,0.9851850271224976,1.0,1.0,1.0,0.7448920011520386,-0.1512751579284668,-0.15843215584754944,-0.4816897511482239,0.0,0.9633280038833618,3.4800000190734863,0.0,0.8512864112854004,0.9633280038833618,384.0,-1.0,-1.0,CW_SLOW,1.0,0.0
384,24.59239959716797,-0.15265889465808868,-0.0053235264495015144,0.0,3.4800000190734863,0.9512550234794617,0.999999463558197,0.9623100757598877,0.9770244359970093,1.0,1.0,1.0,0.7409350275993347,-0.15265889465808868,-0.15719078481197357,-0.30501559376716614,0.0,0.9512550234794617,3.4800000190734863,0.0,0.8512864112854004,0.9512550234794617,385.0,1.782362937927246,-1.0,CW_SLOW,1.0,0.0
385,24.234294891357422,-0.15298667550086975,-0.005800770130008459,0.0,3.4800000190734863,0.9520429968833923,0.999999463558197,0.9639575481414795,0.9752804636955261,1.0,1.0,1.0,0.7700390219688416,-0.15298667550086975,-0.1579248458147049,-0.33235964179039,0.0,0.9520429968833923,3.4800000190734863,0.0,0.8512864112854004,0.9520429968833923,386.0,1.705641508102417,-1.0,CW_SLOW,1.0,0.0
386,25.047779083251953,-0.15269677340984344,-0.00582575099542737,0.0,3.4800000190734863,0.9635730981826782,0.999999463558197,0.9748184084892273,0.9769289493560791,1.0,1.0,1.0,0.7834529876708984,-0.15269677340984344,-0.1576562076807022,-0.33379095792770386,0.0,0.9635730981826782,3.4800000190734863,0.0,0.8512864112854004,0.9635730981826782,387.0,1.6811052560806274,-1.0,CW_SLOW,1.0,0.0
387,24.641990661621094,-0.16317857801914215,-0.005050243344157934,0.0,3.4800000190734863,0.9823548793792725,0.999999463558197,0.9960440397262573,0.9725134372711182,1.0,1.0,1.0,0.7509030103683472,-0.16317857801914215,-0.1674778163433075,-0.28935763239860535,0.0,0.9823548793792725,3.4800000190734863,0.0,0.8512864112854004,0.9823548793792725,388.0,1.5419405698776245,-1.0,CW_SLOW,1.0,0.0
388,27.794837951660156,-0.16323813796043396,-0.004533136263489723,0.0,3.4800000190734863,0.9814519286155701,0.999999463558197,0.9953771829605103,0.9720206260681152,1.0,1.0,1.0,0.7425780296325684,-0.16323813796043396,-0.16709716618061066,-0.2597295641899109,0.0,0.9814519286155701,3.4800000190734863,0.0,0.8512864112854004,0.9814519286155701,389.0,1.4577378034591675,-1.0,CW_SLOW,1.0,0.0
389,25.983333587646484,-0.17063014209270477,-0.0033316395711153746,0.0,3.4800000190734863,0.9746698141098022,0.999999463558197,0.9890845417976379,0.9708529114723206,1.0,1.0,1.0,0.7389010190963745,-0.17063014209270477,-0.17346632480621338,-0.1908888816833496,0.0,0.9746698141098022,3.4800000190734863,0.0,0.8512864112854004,0.9746698141098022,390.0,1.499735951423645,-1.0,CW_SLOW,1.0,0.0
390,28.374195098876953,-0.17079216241836548,-0.003936104476451874,0.0,3.4800000190734863,0.9752296209335327,0.999999463558197,0.9896906018257141,0.9707772135734558,1.0,1.0,0.0,1.7516200542449951,-0.17079216241836548,-0.17414292693138123,-0.22552217543125153,0.0,0.9752296209335327,3.4800000190734863,0.0,0.8512864112854004,0.9752296209335327,391.0,-1.0,-1.0,CW_SLOW,1.0,0.0
391,29.720067977905273,-0.15866562724113464,-0.004432122688740492,0.0,3.4800000190734863,0.9832724928855896,0.999999463558197,0.9945811629295349,0.9772598743438721,1.0,1.0,1.0,0.7529460191726685,-0.15866562724113464,-0.16243866086006165,-0.25394192337989807,0.0,0.9832724928855896,3.4800000190734863,0.0,0.8512864112854004,0.9832724928855896,392.0,1.3601586818695068,-1.0,CW_SLOW,1.0,0.0
392,32.54199028015137,-0.16185225546360016,-0.004397401586174965,0.0,3.4800000190734863,0.9832849502563477,0.999999463558197,0.9964002966880798,0.9736750721931458,1.0,1.0,1.0,0.749521017074585,-0.16185225546360016,-0.16559572517871857,-0.25195255875587463,0.0,0.9832849502563477,3.4800000190734863,0.0,0.8512864112854004,0.9832849502563477,393.0,-1.0,-1.0,CW_SLOW,1.0,0.0
393,37.06860542297363,-0.15881259739398956,-0.004384564235806465,0.0,3.4800000190734863,0.9827937483787537,0.999999463558197,0.9939490556716919,0.9775540828704834,1.0,1.0,1.0,0.7282810211181641,-0.15881259739398956,-0.16254514455795288,-0.2512170374393463,0.0,0.9827937483787537,3.4800000190734863,0.0,0.8512864112854004,0.9827937483787537,394.0,1.128831148147583,-1.0,CW_SLOW,1.0,0.0
394,35.532474517822266,-0.17245468497276306,-0.0027085491456091404,0.0,3.4800000190734863,0.978460431098938,0.999999463558197,0.9933445453643799,0.970032811164856,1.0,1.0,1.0,0.7268689870834351,-0.17245468497276306,-0.17476044595241547,-0.1551884412765503,0.0,0.978460431098938,3.4800000190734863,0.0,0.8512864112854004,0.978460431098938,395.0,1.1066900491714478,-1.0,CW_SLOW,1.0,0.0
395,37.35995292663574,-0.17306751012802124,-0.002403714694082737,0.0,3.4800000190734863,0.9853808283805847,0.999999463558197,0.9954360127449036,0.9797979593276978,1.0,1.0,1.0,2.630769968032837,-0.17306751012802124,-0.1751137673854828,-0.1377227008342743,0.0,0.9853808283805847,3.4800000190734863,0.0,0.8512864112854004,0.9853808283805847,396.0,-1.0,-1.0,CW_SLOW,1.0,0.0
396,37.18256950378418,-0.1731613725423813,-0.004215907771140337,0.0,3.4800000190734863,0.9856640100479126,0.999999463558197,0.9959101676940918,0.9794239401817322,1.0,1.0,1.0,0.7614319920539856,-0.1731613725423813,-0.1767503321170807,-0.24155372381210327,0.0,0.9856640100479126,3.4800000190734863,0.0,0.8512864112854004,0.9856640100479126,397.0,-1.0,-1.0,PASS,2.0,0.0
397,38.071393966674805,-0.15268094837665558,-0.011977754533290863,0.0,3.4800000190734863,0.9774680137634277,0.999999463558197,0.9835191965103149,0.9876954555511475,1.0,1.0,1.0,0.7505319714546204,-0.15268094837665558,-0.16287793219089508,-0.6862747669219971,0.0,0.9774680137634277,3.4800000190734863,0.0,0.8512864112854004,0.9774680137634277,398.0,-1.0,-1.0,PASS,2.0,0.0
398,41.23568534851074,-0.1691296249628067,-0.0017539103282615542,0.0,3.4800000190734863,0.9801135659217834,0.999999463558197,0.9926020503044128,0.9748373627662659,1.0,1.0,1.0,0.7577160000801086,-0.1691296249628067,-0.17062270641326904,-0.10049165785312653,0.0,0.9801135659217834,3.4800000190734863,0.0,0.8512864112854004,0.9801135659217834,399.0,-1.0,-1.0,PASS,2.0,0.0
399,44.35920715332031,-0.16815902292728424,-0.0011971037602052093,0.0,3.4800000190734863,0.9798873662948608,0.999999463558197,0.9902207255363464,0.9791296124458313,1.0,1.0,1.0,0.7396420240402222,-0.16815902292728424,-0.1691780984401703,-0.0685889944434166,0.0,0.9798873662948608,3.4800000190734863,0.0,0.8512864112854004,0.9798873662948608,400.0,-1.0,-1.0,PASS,2.0,0.0
400,44.979095458984375,-0.16638314723968506,-0.00268723675981164,0.0,3.4800000190734863,0.9730405807495117,0.999999463558197,0.9764294624328613,0.9930591583251953,1.0,1.0,1.0,0.7712600231170654,-0.16638314723968506,-0.16867075860500336,-0.15396732091903687,0.0,0.9730405807495117,3.4800000190734863,0.0,0.8512864112854004,0.9730405807495117,401.0,-1.0,-1.0,PASS,2.0,0.0
401,44.00134086608887,-0.17010442912578583,0.0009045173646882176,0.0,3.4800000190734863,0.9817364811897278,0.999999463558197,0.9948915839195251,0.9735551476478577,1.0,1.0,1.0,0.7672430276870728,-0.17010442912578583,-0.16933442652225494,0.05182502791285515,0.0,0.9817364811897278,3.4800000190734863,0.0,0.8512864112854004,0.9817364811897278,402.0,-1.0,-1.0,PASS,2.0,0.0
402,46.919822692871094,-0.16799335181713104,-0.0012984598288312554,0.0,3.4800000190734863,0.9807211756706238,0.999999463558197,0.9910845160484314,0.9790872931480408,1.0,1.0,1.0,0.7374879717826843,-0.16799335181713104,-0.16909871995449066,-0.07439626753330231,0.0,0.9807211756706238,3.4800000190734863,0.0,0.8512864112854004,0.9807211756706238,403.0,-1.0,-1.0,PASS,2.0,0.0
403,24.452686309814453,-0.18729977309703827,0.004744933918118477,0.0,3.4800000190734863,0.9705343246459961,0.999999463558197,0.9853811264038086,0.9698663949966431,1.0,1.0,1.0,0.7644379734992981,-0.18729977309703827,-0.18326044082641602,0.2718646824359894,0.0,0.9705343246459961,3.4800000190734863,0.0,0.8512864112854004,0.9705343246459961,404.0,-1.0,-1.0,PASS,2.0,0.0
404,24.941682815551758,-0.18762290477752686,0.00529413390904665,0.0,3.4800000190734863,0.9712281227111816,0.999999463558197,0.9861921668052673,0.9696534276008606,1.0,1.0,1.0,0.7574849724769592,-0.18762290477752686,-0.18311603367328644,0.30333152413368225,0.0,0.9712281227111816,3.4800000190734863,0.0,0.8512864112854004,0.9712281227111816,405.0,-1.0,-1.0,PASS,2.0,0.0
405,38.568735122680664,-0.18743665516376495,0.00631357915699482,0.0,3.4800000190734863,0.9725827574729919,0.999999463558197,0.9876229166984558,0.9695432186126709,1.0,1.0,0.0,1.7269339561462402,-0.18743665516376495,-0.18206192553043365,0.36174145340919495,0.0,0.9725827574729919,3.4800000190734863,0.0,0.8512864112854004,0.9725827574729919,406.0,-1.0,-1.0,PASS,2.0,0.0
406,25.272130966186523,-0.18694818019866943,0.00691947340965271,0.0,3.4800000190734863,0.9733949899673462,0.999999463558197,0.9885684847831726,0.9693024754524231,1.0,1.0,1.0,0.7451419830322266,-0.18694818019866943,-0.1810576319694519,0.39645662903785706,0.0,0.9733949899673462,3.4800000190734863,0.0,0.8512864112854004,0.9733949899673462,407.0,-1.0,-1.0,PASS,2.0,0.0
407,24.32560920715332,-0.18677020072937012,0.010142670013010502,0.0,3.4800000190734863,0.9559145569801331,0.999999463558197,0.9782117009162903,0.9544129967689514,1.0,1.0,1.0,0.7390109896659851,-0.18677020072937012,-0.17813558876514435,0.581132173538208,0.0,0.9559145569801331,3.4800000190734863,0.0,0.8512864112854004,0.9559145569801331,408.0,-1.0,-1.0,PASS,2.0,0.0
408,24.787187576293945,-0.18615080416202545,0.007374854758381844,0.0,3.4800000190734863,0.9761552810668945,0.999999463558197,0.991016149520874,0.9700093865394592,1.0,1.0,1.0,0.7523859739303589,-0.18615080416202545,-0.1798725724220276,0.4225480556488037,0.0,0.9761552810668945,3.4800000190734863,0.0,0.8512864112854004,0.9761552810668945,409.0,-1.0,-1.0,PASS,2.0,0.0
409,24.126291275024414,-0.18290182948112488,0.005199914798140526,0.0,3.4800000190734863,0.9817942976951599,0.999999463558197,0.9934415221214294,0.9765522480010986,1.0,1.0,1.0,0.7506530284881592,-0.18290182948112488,-0.17847517132759094,0.2979331612586975,0.0,0.9817942976951599,3.4800000190734863,0.0,0.8512864112854004,0.9817942976951599,410.0,-1.0,-1.0,PASS,2.0,0.0
410,27.737140655517578,-0.16364289820194244,0.0037371458020061255,0.0,3.4800000190734863,0.9797527194023132,0.999999463558197,0.9943675398826599,0.9706053137779236,1.0,1.0,1.0,0.7596390247344971,-0.16364289820194244,-0.16046150028705597,0.2141226828098297,0.0,0.9797527194023132,3.4800000190734863,0.0,0.8512864112854004,0.9797527194023132,411.0,-1.0,-1.0,PASS,2.0,0.0
411,24.453401565551758,-0.18122771382331848,0.005189326126128435,0.0,3.4800000190734863,0.98232501745224,0.999999463558197,0.9914402961730957,0.9816125631332397,1.0,1.0,1.0,0.762253999710083,-0.18122771382331848,-0.17681007087230682,0.2973264753818512,0.0,0.98232501745224,3.4800000190734863,0.0,0.8512864112854004,0.98232501745224,412.0,-1.0,-1.0,PASS,2.0,0.0
412,23.741722106933594,-0.17662538588047028,0.0059910849668085575,0.0,3.4800000190734863,0.9727227091789246,0.999999463558197,0.9845013618469238,0.9760723114013672,1.0,1.0,1.0,0.7523350119590759,-0.17662538588047028,-0.17152519524097443,0.3432638943195343,0.0,0.9727227091789246,3.4800000190734863,0.0,0.8512864112854004,0.9727227091789246,413.0,-1.0,-1.0,PASS,2.0,0.0
413,26.160717010498047,-0.1787080466747284,0.0046254233457148075,0.0,3.4800000190734863,0.972629964351654,0.999999463558197,0.9877762198448181,0.9693331122398376,1.0,1.0,1.0,0.7814090251922607,-0.1787080466747284,-0.17477045953273773,0.26501724123954773,0.0,0.972629964351654,3.4800000190734863,0.0,0.8512864112854004,0.972629964351654,414.0,-1.0,-1.0,PASS,2.0,0.0
414,26.210546493530273,-0.18090856075286865,0.004376721568405628,0.0,3.4800000190734863,0.9815385341644287,0.999999463558197,0.9895936846733093,0.9837207198143005,1.0,1.0,1.0,0.7694380283355713,-0.18090856075286865,-0.17718268930912018,0.25076767802238464,0.0,0.9815385341644287,3.4800000190734863,0.0,0.8512864112854004,0.9815385341644287,415.0,-1.0,-1.0,PASS,2.0,0.0
415,30.129432678222656,-0.18016628921031952,0.0048108212649822235,0.0,3.4800000190734863,0.9716611504554749,0.999999463558197,0.9884893894195557,0.9659520983695984,1.0,1.0,1.0,0.9524660110473633,-0.18016628921031952,-0.17607086896896362,0.27563974261283875,0.0,0.9716611504554749,3.4800000190734863,0.0,0.8512864112854004,0.9716611504554749,416.0,-1.0,-1.0,PASS,2.0,0.0
416,30.8990478515625,-0.17975208163261414,0.006178973708301783,0.0,3.4800000190734863,0.964941680431366,0.999999463558197,0.9825546741485596,0.964148998260498,1.0,1.0,1.0,0.8225950002670288,-0.17975208163261414,-0.17449194192886353,0.35402911901474,0.0,0.964941680431366,3.4800000190734863,0.0,0.8512864112854004,0.964941680431366,417.0,-1.0,-1.0,PASS,2.0,0.0
417,32.64284133911133,-0.17922207713127136,0.0057143853046,0.0,3.4800000190734863,0.9710955619812012,0.999999463558197,0.9860010147094727,0.9697663187980652,1.0,1.0,1.0,0.7654500007629395,-0.17922207713127136,-0.17435744404792786,0.32741016149520874,0.0,0.9710955619812012,3.4800000190734863,0.0,0.8512864112854004,0.9710955619812012,418.0,-1.0,-1.0,PASS,2.0,0.0
